index,sigma_target_GeV3,T_MeV,sigma_GeV3,free_energy,residual_norm,retcode
120,0.042887824978914385,176.98756356117354,0.042887824978914364,0.0007131469002280407,8.400780071582403e-13,Success
121,0.0425333801443779,177.0110839207822,0.04253338014437794,0.000718070047100431,2.6700863742235015e-13,Success
122,0.04217893530984142,177.0313294946745,0.0421789353098414,0.0007223075868499129,7.495393195000588e-13,Success
123,0.04182449047530493,177.04830568442082,0.04182449047530497,0.0007258789525135291,8.949507801503387e-13,Success
124,0.041470045640768456,177.06201730917198,0.041470045640768435,0.0007288032283198125,8.961720254774264e-13,Success
125,0.04111560080623197,177.07246860862332,0.04111560080623198,0.0007310991590088147,2.150279954094003e-12,Success
126,0.04076115597169549,177.07966324561278,0.040761155971695544,0.0007327851588387795,2.0853319071534315e-12,Success
127,0.040406711137159004,177.08360430833267,0.04040671113715895,0.0007338793202911098,8.009148899645879e-13,Success
128,0.04005226630262252,177.08429431218525,0.040052266302622465,0.0007343994224840349,3.128608483393691e-13,Success
129,0.03969782146808604,177.08173520126564,0.039697821468086064,0.0007343629393067666,9.123812816369536e-13,Success
130,0.03934337663354956,177.07592834947638,0.03934337663354956,0.0007337870472825598,1.8251788969081417e-12,Success
131,0.038988931799013075,177.06687456129387,0.038988931799013034,0.0007326886331715299,2.1030399643962028e-12,Success
132,0.03863448696447659,177.054574072155,0.03863448696447658,0.0007310843013216336,3.0031532816110484e-13,Success
133,0.038280042129940114,177.03902654849207,0.03828004212994013,0.0007289903807755846,2.7494673204842e-12,Success
134,0.03792559729540363,177.02023108740815,0.03792559729540367,0.0007264229321445692,2.212369176746165e-12,Success
135,0.03757115246086715,176.99818621598934,0.03757115246086711,0.000723397754252506,2.0147217227872716e-12,Success
136,0.03721670762633066,176.97288989023983,0.03721670762633061,0.0007199303905626283,7.87148124459236e-13,Success
137,0.03686226279179418,176.9443394936726,0.03686226279179421,0.0007160361353900618,1.1710632463746151e-12,Success
138,0.0365078179572577,176.91253183552885,0.03650781795725773,0.0007117300399084689,1.5754064719430971e-12,Success
139,0.03615337312272122,176.87746314861818,0.03615337312272123,0.000707026917957467,1.2667644710973036e-12,Success
140,0.035798928288184734,176.8391290867888,0.03579892828818472,0.0007019413516559487,2.1698476349030216e-12,Success
141,0.03544448345364825,176.79752472203788,0.035444483453648264,0.0006964876968274243,1.1295409052536343e-12,Success
142,0.035090038619111766,176.75264454122154,0.0350900386191118,0.0006906800882430287,8.684164498617974e-13,Success
143,0.03473559378457529,176.70448244238443,0.03473559378457527,0.0006845324446868777,1.554617545806991e-12,Success
144,0.034381148950038805,176.65303173070694,0.03438114895003877,0.0006780584738488378,1.0514922266224858e-12,Success
145,0.03402670411550232,176.5982851140601,0.034026704115502356,0.0006712716770489063,1.6766033006376801e-12,Success
146,0.03367225928096584,176.5402346981392,0.033672259280965816,0.0006641853537984793,1.8035573035035668e-12,Success
147,0.03331781444642935,176.47887198119548,0.03331781444642932,0.0006568126062010155,7.89313059357255e-13,Success
148,0.032963369611892876,176.41418784836677,0.03296336961189283,0.000649166343197196,7.639444632445702e-13,Success
149,0.03260892477735639,176.34617256556177,0.03260892477735643,0.0006412592846574111,7.82207631999654e-13,Success
150,0.03225447994281991,176.27481577291803,0.032254479942819915,0.0006331039653249736,1.337790989097698e-12,Success
151,0.031900035108283424,176.20010647782559,0.031900035108283376,0.0006247127386128875,1.3624656958199921e-12,Success
152,0.03154559027374694,176.1220330474647,0.03154559027374696,0.0006160977802579914,6.80566714095221e-13,Success
153,0.03119114543921046,176.04058320091542,0.031191145439210477,0.0006072710918332409,3.500810752399275e-13,Success
154,0.03083670060467398,175.9557440007771,0.030836700604673976,0.0005982445041220002,1.5589751711786448e-12,Success
155,0.030482255770137495,175.86750184427763,0.03048225577013745,0.0005890296803561084,9.049427873719651e-13,Success
156,0.030127810935601015,175.77584245390733,0.03012781093560105,0.0005796381193186764,2.6922908347160046e-13,Success
157,0.02977336610106453,175.68075086752094,0.02977336610106451,0.0005700811583146929,9.441336601412331e-13,Success
158,0.029418921266528047,175.5822114278965,0.029418921266528078,0.0005603699760098007,8.535394613318203e-13,Success
159,0.029064476431991566,175.48020777176615,0.029064476431991584,0.0005505155951387645,5.935529845402243e-13,Success
160,0.028710031597455082,175.37472281826822,0.028710031597455093,0.0005405288850843795,7.122080702970379e-13,Success
161,0.028355586762918602,175.26573875680342,0.02835558676291863,0.0005304205643283179,1.4459822228474195e-12,Success
162,0.028001141928382118,175.1532370343018,0.028001141928382125,0.0005202012027731043,1.2471135235614383e-12,Success
163,0.027646697093845637,175.0371983418602,0.027646697093845613,0.0005098812239364909,6.816769371198461e-13,Success
164,0.027292252259309153,174.9176026007285,0.027292252259309167,0.0004994709070178955,1.4439560658274786e-12,Success
165,0.02693780742477267,174.79442894762147,0.026937807424772687,0.0004889803888365186,1.3492817974025684e-12,Success
166,0.02658336259023619,174.66765571934326,0.026583362590236175,0.00047841966564056274,9.598988270909103e-13,Success
167,0.026228917755699705,174.53726043668456,0.02622891775569971,0.00046779859478718555,9.839906667252762e-13,Success
168,0.025874472921163225,174.40321978758365,0.02587447292116322,0.00045712689629152367,1.520894521434002e-12,Success
169,0.02552002808662674,174.26550960948268,0.025520028086626737,0.0004464141542437227,1.2022882689421976e-12,Success
170,0.025165583252090257,174.1241048709033,0.02516558325209023,0.00043566981809251785,1.2437273433363316e-12,Success
171,0.024811138417553776,173.978979652165,0.024811138417553766,0.0004249032037928345,9.657830091214237e-13,Success
172,0.024456693583017292,173.8301071252283,0.02445669358301729,0.000414123494815501,3.774758283725532e-13,Success
173,0.024102248748480812,173.6774595326368,0.02410224874848079,0.000403339743016351,8.024136910478319e-13,Success
174,0.023747803913944328,173.52100816549572,0.023747803913944317,0.000392560869361616,9.310330284506563e-13,Success
175,0.023393359079407844,173.36072334046014,0.023393359079407844,0.00038179566450620683,1.2257972414886353e-12,Success
176,0.023038914244871363,173.19657437569748,0.02303891424487139,0.00037105278922125733,9.084955010507656e-13,Success
177,0.02268446941033488,173.02852956575086,0.022684469410334893,0.0003603407746663881,1.0403067296493873e-12,Success
178,0.0223300245757984,172.8565561552968,0.022330024575798395,0.00034966802250233113,1.0742656764151093e-12,Success
179,0.021975579741261915,172.6806203116993,0.02197557974126188,0.00033904280483861493,6.437073096776658e-13,Success
180,0.021621134906725435,172.50068709633885,0.02162113490672545,0.0003284732640106528,1.0236256287043943e-12,Success
181,0.02126669007218895,172.31672043464363,0.021266690072188985,0.00031796741218007767,4.816147480823929e-13,Success
182,0.020912245237652467,172.12868308476789,0.020912245237652515,0.00030753313075158303,6.779021788361206e-13,Success
183,0.020557800403115986,171.93653660484847,0.020557800403115972,0.0002971781695986761,1.0101364189551987e-12,Success
184,0.020203355568579502,171.7402413187645,0.02020335556857949,0.00028691014609078365,1.2296552664992078e-12,Success
185,0.01984891073404302,171.53975628035104,0.01984891073404305,0.00027673654391224746,9.29700760821106e-13,Success
186,0.019494465899506538,171.33503923593923,0.01949446589950652,0.0002666647116644456,8.301137555122295e-13,Success
187,0.019140021064970057,171.1260465852118,0.019140021064970064,0.00025670186124019046,1.2444073549389145e-12,Success
188,0.018785576230433573,170.91273334021145,0.0187855762304336,0.00024685506595946823,2.4558133304708463e-13,Success
189,0.01843113139589709,170.69505308245144,0.018431131395897072,0.0002371312584544034,1.3198608872500017e-12,Success
190,0.01807668656136061,170.47295791803194,0.018076686561360605,0.00022753722829012271,3.448907825998049e-13,Success
191,0.017722241726824125,170.2463984306141,0.017722241726824114,0.00021807961930753517,6.031841692788475e-13,Success
192,0.017367796892287644,170.01532363219607,0.017367796892287644,0.00020876492667249008,6.908501548608115e-13,Success
193,0.01701335205775116,169.77968091151723,0.017013352057751174,0.0001995994936145248,1.0940554018290527e-12,Success
194,0.016658907223214676,169.53941597999778,0.016658907223214652,0.00019058950783738655,3.6615155352137663e-13,Success
195,0.016304462388678196,169.2944728150425,0.016304462388678217,0.00018174099758167892,9.663936317849675e-13,Success
196,0.015950017554141712,169.044793600603,0.015950017554141712,0.0001730598273182034,4.89608353859694e-13,Success
197,0.01559557271960523,168.79031866480514,0.01559557271960523,0.00016455169304955332,4.138356324290271e-13,Success
198,0.015241127885068748,168.53098641448278,0.015241127885068768,0.00015622211719452817,5.275779813018744e-13,Success
199,0.014886683050532265,168.266733266443,0.014886683050532253,0.0001480764430289914,4.992117830227016e-13,Success
200,0.014532238215995783,167.9974935752747,0.0145322382159958,0.0001401198286534461,2.703948176474569e-13,Success
201,0.014177793381459301,167.72319955747665,0.01417779338145932,0.00013235724045614736,8.142930774113211e-13,Success
202,0.013823348546922819,167.4437812116782,0.013823348546922808,0.00012479344603698195,3.5832448119776927e-13,Success
203,0.013468903712386335,167.15916623476193,0.013468903712386337,0.00011743300655495445,3.957945082788683e-13,Success
204,0.013114458877849853,166.86927993356514,0.01311445887784986,0.00011028026845893003,5.136308045550209e-13,Success
205,0.01276001404331337,166.5740451319283,0.01276001404331337,0.00010333935455720351,4.2310599468464716e-13,Success
206,0.012405569208776888,166.27338207278714,0.01240556920877689,9.661415437832942e-5,1.5759615834554097e-13,Success
207,0.012051124374240406,165.9672083149783,0.012051124374240413,9.010831377095545e-5,4.733713421245511e-13,Success
208,0.011696679539703922,165.65543862442595,0.011696679539703925,8.382522368578072e-5,2.393918396847994e-13,Success
209,0.01134223470516744,165.33798485932638,0.011342234705167417,7.776800807801014e-5,4.931333119628789e-13,Success
210,0.010987789870630957,165.0147558489544,0.010987789870630963,7.193951086259274e-5,5.504485756091526e-13,Success
211,0.010633345036094475,164.68565726562485,0.010633345036094484,6.634228184874261e-5,5.126732371962817e-13,Success
212,0.010278900201557993,164.3505914893698,0.010278900201558003,6.097856157324338e-5,3.506916979034713e-13,Success
213,0.00992445536702151,164.0094574648167,0.00992445536702152,5.58502649445697e-5,4.3182124542795464e-13,Success
214,0.009570010532485029,163.6621505497126,0.009570010532485037,5.095896360162432e-5,6.099287741534454e-13,Success
215,0.009215565697948545,163.3085623545072,0.009215565697948543,4.630586688163605e-5,9.431344594190705e-14,Success
216,0.008861120863412062,162.94858057235032,0.00886112086341207,4.189180128160702e-5,4.2893466556392923e-13,Success
217,0.00850667602887558,162.582088798792,0.00850667602887558,3.771718828661665e-5,3.361755318564974e-13,Success
218,0.008152231194339098,162.20896634043143,0.008152231194339093,3.378202042552559e-5,3.320399510897687e-13,Success
219,0.007797786359802615,161.8290880116927,0.0077977863598026114,3.0085835400903552e-5,5.997771723720291e-13,Success
220,0.007443341525266133,161.44232391877944,0.007443341525266126,2.6627688124623205e-5,3.146927163300006e-13,Success
221,0.0070888966907296505,161.0485392298761,0.007088896690729658,2.340612047313342e-5,4.524158825347513e-13,Success
222,0.006734451856193167,160.64759393046796,0.006734451856193157,2.0419128557428394e-5,5.941913627793838e-13,Success
223,0.006380007021656685,160.23934256262268,0.006380007021656676,1.7664127281139972e-5,1.651179193373764e-13,Success
224,0.006025562187120203,159.8236339469095,0.00602556218712021,1.5137911936256762e-5,2.0983215165415459e-13,Success
225,0.00567111735258372,159.4003108855655,0.005671117352583722,1.2836616559013055e-5,9.261341693544978e-14,Success
226,0.005316672518047238,158.9692098453134,0.005316672518047237,1.0755668738375778e-5,5.441064265809814e-13,Success
227,0.004962227683510755,158.53016061813693,0.004962227683510758,8.889740535565648e-6,3.7749664505426495e-13,Success
228,0.004607782848974272,158.08298595808097,0.004607782848974277,7.232695134956907e-6,1.6555506965332256e-13,Success
229,0.00425333801443779,157.62750119202286,0.004253338014437794,5.777528803547616e-6,1.7089454851237917e-13,Success
230,0.0038988931799013075,157.16351380207837,0.0038988931799013135,4.516307687698459e-6,1.8008164404115234e-13,Success
231,0.0035444483453648252,156.69082297707533,0.0035444483453648335,3.440098920780374e-6,1.3086753902769033e-13,Success
232,0.0031900035108283426,156.20921913028687,0.00319000351082835,2.5388954530668507e-6,7.983544381140462e-14,Success
233,0.00283555867629186,155.71848338022957,0.0028355586762918647,1.8015339445070338e-6,5.157679838774243e-14,Success
234,0.0024811138417553777,155.21838699105,0.0024811138417553838,1.2156049805080187e-6,3.815697757758585e-14,Success
235,0.002126669007218895,154.70869076856974,0.002126669007218903,7.673547792169218e-7,3.5121211494626436e-14,Success
236,0.0017722241726824126,154.18914440764325,0.0017722241726824267,4.4157745407305515e-7,1.068381494384596e-13,Success
237,0.00141777933814593,153.65948578592136,0.0014177793381459451,2.2149677564728544e-7,9.54011175613445e-14,Success
238,0.0010633345036094475,153.11944019854883,0.001063334503609469,8.863623944251319e-8,7.698095633168478e-14,Success
239,0.000708889669072965,152.56871952766346,0.0007088896690729958,2.2676088535988194e-8,3.5822907140659055e-14,Success
240,0.0003544448345364825,152.0070213397491,0.0003544448345365453,1.2957582163237591e-9,1.4184833863062352e-14,Success
241,0.0,151.43555480446213,4.147797818929413e-18,-6.529676425151281e-38,4.147797818929413e-17,Success
